Codigo,Producto,Cod Barra,Rubro,Sub Rubro,Proveedor,Marca,Moneda,Costo,Porc. Utilidad,Bulto,Caja / Rollo,Unidad / metro / cajita,,
294000673,CINTA BOSQUE 39MM X10MT,906583,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"4,850.00","120,00",,,,,Único
294000674,CINTA BOSQUE 39MM XMT,906584,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,500.00,"120,00",,,,,Único
ME456789,CINTA BROOKLYN 502-3 ENCANTO X 10MTS,909223,MERCERIA,CINTA,MAKOR,BROOKLYN,PESOS,"4,825.00","120,00",,,,,Único
ME456788,CINTA BROOKLYN 502-3 ENCANTO X MTS,909222,MERCERIA,CINTA,MAKOR,BROOKLYN,PESOS,550.00,"120,00",,,,,Único
ME456787,CINTA BROOKLYN 502-5 ENCANTO X 10MTS,909221,MERCERIA,CINTA,MAKOR,BROOKLYN,PESOS,"7,340.00","120,00",,,,,Único
ME456786,CINTA BROOKLYN 502-5 ENCANTO X MT,909220,MERCERIA,CINTA,MAKOR,BROOKLYN,PESOS,840.00,"120,00",,,,,Único
294000652,CINTA BROOKLYN ESCOCESA VICKY 10MM XMT,906562,MERCERIA,CINTA,MAKOR,BROOKLYN,PESOS,520.00,"120,00",,,,,Único
294000651,CINTA BROOKLYN ESCOCESA VICKY 5MM XMT,906561,MERCERIA,CINTA,MAKOR,BROOKLYN,PESOS,200.00,"120,00",,,,,Único
294000655,CINTA BROOKLYN NAUTICA 20MM X10MT,906565,MERCERIA,CINTA,MAKOR,BROOKLYN,PESOS,"4,950.00","120,00",,,,,Único
294000656,CINTA BROOKLYN NAUTICA 20MM XMT,906566,MERCERIA,CINTA,MAKOR,BROOKLYN,PESOS,510.00,"120,00",,,,,Único
294002001,CINTA BROOKLYN VELUR TERCIOPELO ART 600 10MM X MT,907718,MERCERIA,CINTA,MAKOR,BROOKLYN,PESOS,357.50,"120,00",,,,,Único
294002000,CINTA BROOKLYN VELUR TERCIOPELO ART 600 15MM X MT,907717,MERCERIA,CINTA,MAKOR,BROOKLYN,PESOS,482.55,"120,00",,,,,Único
294002002,CINTA BROOKLYN VELUR TERCIOPELO ART 600 5MM X MT,907719,MERCERIA,CINTA,MAKOR,BROOKLYN,PESOS,262.96,"120,00",,,,,Único
294000675,CINTA BUHOS 23MM X10MT,906585,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"4,500.00","120,00",,,,,Único
294000676,CINTA BUHOS 23MM XMT,906586,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,470.00,"120,00",,,,,Único
294000677,CINTA CACTUS 19MM X10MT,906587,MERCERIA,CINTA,,CORDON DE ORO,PESOS,"3,923.88","120,00",,,,,Único
294000678,CINTA CACTUS 19MM XMT,906588,MERCERIA,CINTA,,CORDON DE ORO,PESOS,417.45,"120,00",,,,,Único
294000679,CINTA CBX WASHI TAPE GLITTER X UNIDAD,906589,MERCERIA,CINTA,MILAN,CBX,PESOS,460.00,"120,00",,1,50,,Único
294000680,CINTA COMPOSICION X 25MT,906590,MERCERIA,CINTA,MILAN,,PESOS,840.75,"120,00",,1,25,,Único
294000681,CINTA CONCIENCIA TEA Nº5 X10MT,906591,MERCERIA,CINTA,MILAN,,PESOS,"4,500.00","120,00",,1,10,,Único
294000682,CINTA CONCIENCIA TEA Nº5 XMT,906592,MERCERIA,CINTA,MILAN,,PESOS,470.00,"120,00",,1,10,,Único
ME1258,CINTA CORAZON LINEA DECORATIVA ARCO IRIS 604 X METRO,909143,MERCERIA,CINTA,,,PESOS,531.30,"120,00",,,,,Único
294000683,CINTA CORSETERA XMT,906593,MERCERIA,CINTA,,,PESOS,"6,704.50","120,00",,,,,Único
294000684,CINTA CORTINA CRISTAL POLIETILENO 45MM XMT 16/03/2024,906594,MERCERIA,CORTINA,,,PESOS,220.00,"120,00",,,,,Único
294000685,CINTA CORTINA CRISTAL POLIETILENO 70MM XMT 16/03/2024,906595,MERCERIA,CORTINA,,,PESOS,332.20,"120,00",,,,,Único
294000686,CINTA DAIKIRI 25MM X10MT,906596,MERCERIA,CINTA,MILAN,,PESOS,"4,500.00","120,00",,1,10,,Único
294000687,CINTA DAIKIRI 25MM XMT,906597,MERCERIA,CINTA,MILAN,,PESOS,475.00,"120,00",,1,10,,Único
294000688,CINTA DE SARGA PARA RIBETE NEGRO (ESPIGA) 20MM X50MT,906598,MERCERIA,CINTA,MILAN,,PESOS,"5,350.00","120,00",,1,50,,Único
294000689,CINTA DE SARGA PARA RIBETE NEGRO (ESPIGA) 20MM XMT,906599,MERCERIA,CINTA,MILAN,,PESOS,130.00,"120,00",,1,50,,Único
294000691,CINTA ENSALADA DE FRUTAS 25 MM X10MT,906603,MERCERIA,CINTA,MILAN,,PESOS,"4,500.00","120,00",,1,10,,Único
294000692,CINTA ENSALADA DE FRUTAS 25 MM XMT,906604,MERCERIA,CINTA,MILAN,,PESOS,475.00,"120,00",,1,10,,Único
294000693,CINTA FALLETINA Nº01 X10MT,906605,MERCERIA,CINTA FALLETINA,MILAN,CORDON DE ORO,PESOS,"1,009.00","120,00",,1,10,,Único
294000694,CINTA FALLETINA Nº01 XMT,906606,MERCERIA,CINTA FALLETINA,MILAN,CORDON DE ORO,PESOS,116.04,"120,00",,1,10,,Único
294000695,CINTA FALLETINA Nº02 X10MT,906607,MERCERIA,CINTA FALLETINA,MILAN,CORDON DE ORO,PESOS,"1,278.00","120,00",,1,10,,Único
294000696,CINTA FALLETINA Nº02 XMT,906608,MERCERIA,CINTA FALLETINA,MILAN,CORDON DE ORO,PESOS,146.97,"120,00",,1,10,,Único
294000697,CINTA FALLETINA Nº03 X10MT,906609,MERCERIA,CINTA FALLETINA,MILAN,CORDON DE ORO,PESOS,"1,345.00","120,00",2959,1,10,,Único
294000698,CINTA FALLETINA Nº03 XMT,906610,MERCERIA,CINTA FALLETINA,MILAN,CORDON DE ORO,PESOS,154.68,"120,00",340.285,1,10,,Único
294000699,CINTA FALLETINA Nº05 X10MT,906611,MERCERIA,CINTA FALLETINA,MILAN,CORDON DE ORO,PESOS,"1,738.00","120,00",,1,10,,Único
294000700,CINTA FALLETINA Nº05 XMT,906612,MERCERIA,CINTA FALLETINA,MILAN,CORDON DE ORO,PESOS,199.87,"120,00",,1,10,,Único
294000701,CINTA FALLETINA Nº09 X10MT,906613,MERCERIA,CINTA FALLETINA,MILAN,CORDON DE ORO,PESOS,"2,555.00","120,00",,1,10,,Único
294000702,CINTA FALLETINA Nº09 XMT,906614,MERCERIA,CINTA FALLETINA,MILAN,CORDON DE ORO,PESOS,293.83,"120,00",,1,10,,Único
294000703,CINTA FALLETINA Nº12 X10MT,906615,MERCERIA,CINTA FALLETINA,MILAN,CORDON DE ORO,PESOS,"3,275.00","120,00",,1,10,,Único
294000704,CINTA FALLETINA Nº12 XMT,906616,MERCERIA,CINTA FALLETINA,MILAN,CORDON DE ORO,PESOS,376.63,"120,00",,1,10,,Único
ME710,CINTA FAMYTEX X METRO,909283,MERCERIA,CINTA,BOTONERA,,PESOS,139.15,"120,00",,,,,Único
4123544,"CINTA FANTASIA CALADA CORAZON 2,5CM XMT",907766,MERCERIA,CINTA,,ARCO IRIS,PESOS,"1,075.25","120,00",,,,,Único
294000705,CINTA FLAMENCO 25MM X10MT,906617,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"4,500.00","120,00",,,,,Único
294000706,CINTA FLAMENCO 25MM XMT,906618,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,470.00,"120,00",,,,,Único
294000707,CINTA FLAMENCO 39MM X10MT,906619,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"4,850.00","120,00",,,,,Único
294000708,CINTA FLAMENCO 39MM XMT,906620,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,495.00,"120,00",,,,,Único
294000709,CINTA FLORAL PARA FORRAR X 30MTS - TAPE CBX X 30 M X 2 ROLLOS,906621,MERCERIA,CINTA,MILAN,CBX,PESOS,"3,061.53","120,00",,ESTELA,30,,Único
294000710,CINTA FLORES VINTAGE 12 MM X10MT,906622,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"3,800.00","120,00",,,,,Único
294000711,CINTA FLORES VINTAGE 12 MM XMT,906623,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,400.00,"120,00",,,,,Único
294000712,CINTA FLORES VINTAGE 23MM X10MT,906624,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"4,550.00","120,00",,,,,Único
294000713,CINTA FLORES VINTAGE 23MM XMT,906625,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,470.00,"120,00",,,,,Único
294000714,CINTA FORMULA UNO 15MM X10MT,906626,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"4,000.00","120,00",,,,,Único
294000715,CINTA FORMULA UNO 15MM XMT,906627,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,420.00,"120,00",,,,,Único
294000716,CINTA FRANCISCA Nº1 6MM X20MT,906628,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"4,290.00","120,00",,,,,Único
294000717,CINTA FRANCISCA Nº1 6MM XMT,906629,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,230.00,"120,00",,,,,Único
294000718,CINTA FRANCISCA Nº3 15MM X10MT,906630,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"3,850.00","120,00",,,,,Único
294000719,CINTA FRANCISCA Nº3 15MM XMT,906631,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,400.00,"120,00",,,,,Único
294000720,CINTA FRANCISCA Nº5 25MM X10MT,906632,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"4,500.00","120,00",,,,,Único
294000721,CINTA FRANCISCA Nº5 25MM XMT,906633,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,600.00,"120,00",,,,,Único
294000722,CINTA FRONDA 50MM X10MT,906634,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"6,800.00","120,00",,1,10,,Único
294000723,CINTA FRONDA 50MM XMT,906635,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,695.00,"120,00",,1,10,,Único
294000724,CINTA FRUNCIDORA  CORTINA  7 CM X MT,906636,MERCERIA,CORTINA,MERCECOR,,PESOS,600.00,"120,00",,,,,Único
294000725,CINTA GLIMMER 15MM X10MT,906637,MERCERIA,CINTA,,,PESOS,1.00,"120,00",,,,,Único
294000726,CINTA GLIMMER 15MM XMT,906638,MERCERIA,CINTA,,,PESOS,1.00,"120,00",,,,,Único
294000727,CINTA GLIMMER 38MM X10MT,906639,MERCERIA,CINTA,MILAN,,PESOS,"6,550.00","120,00",,,,,Único
294000728,CINTA GLIMMER 38MM XMT,906640,MERCERIA,CINTA,MILAN,,PESOS,800.00,"120,00",,,,,Único
294000729,CINTA GLIMMER 6MM X10MT,906641,MERCERIA,CINTA,MILAN,,PESOS,"3,500.00","120,00",,,,,Único
294000730,CINTA GLIMMER 6MM XMT,906642,MERCERIA,CINTA,MILAN,,PESOS,370.00,"120,00",,,,,Único
294000731,CINTA GROSS Nº1 6MM X20MT,906643,MERCERIA,CINTA GROSS,MILAN,,PESOS,"2,125.00","120,00",,,,,Único
294000732,CINTA GROSS Nº1 6MM XMT,906644,MERCERIA,CINTA GROSS,MILAN,,PESOS,130.00,"120,00",,,,,Único
294000733,CINTA GROSS Nº3 15MM X10MT,906645,MERCERIA,CINTA GROSS,MILAN,,PESOS,"2,175.00","120,00",,,,,Único
294000734,CINTA GROSS Nº3 15MM XMT,906646,MERCERIA,CINTA GROSS,MILAN,,PESOS,200.00,"120,00",,,,,Único
294000735,CINTA GROSS Nº5 25MM X10MT,906647,MERCERIA,CINTA GROSS,MILAN,,PESOS,"2,247.00","120,00",,,,,Único
294000736,CINTA GROSS Nº5 25MM XMT,906648,MERCERIA,CINTA GROSS,MILAN,,PESOS,240.00,"120,00",,,,,Único
294000737,CINTA GROSS Nº9 40MM X10MT,906649,MERCERIA,CINTA GROSS,MILAN,,PESOS,"3,025.00","120,00",,,,,Único
294000738,CINTA GROSS Nº9 40MM XMT,906650,MERCERIA,CINTA GROSS,MILAN,,PESOS,320.00,"120,00",,,,,Único
294000739,CINTA GROSS TRIBAL 23MM X10MT,906651,MERCERIA,CINTA,MILAN,,PESOS,"4,150.00","120,00",,,,,Único
294000740,CINTA GROSS TRIBAL 23MM XMT,906652,MERCERIA,CINTA,MILAN,,PESOS,430.00,"120,00",,,,,Único
294000741,CINTA HAWAI 23MM X10MT,906653,MERCERIA,CINTA,MILAN,,PESOS,"4,200.00","120,00",,1,10,,Único
294000742,CINTA HAWAI 23MM XMT,906654,MERCERIA,CINTA,MILAN,,PESOS,440.00,"120,00",,1,10,,Único
294000743,CINTA HAWAI 40MM X10MT,906655,MERCERIA,CINTA,MILAN,,PESOS,"5,350.00","120,00",,1,10,,Único
294000744,CINTA HAWAI 40MM XMT,906656,MERCERIA,CINTA,MILAN,,PESOS,560.00,"120,00",,1,10,,Único
294000745,CINTA HILERA ALGODON BLANCO 9MM XMT,906657,MERCERIA,CINTA HILERA,MERCECOR,,PESOS,130.00,"120,00",,,,,Único
294000746,CINTA HILERA ALGODON BLANCO 11MM XMT,906657,MERCERIA,CINTA HILERA,MERCECOR,,PESOS,150.00,"120,00",,,,,Único
294000747,CINTA HILERA ALGODON BLANCO 13MM XMT,906658,MERCERIA,CINTA HILERA,MERCECOR,,PESOS,175.00,"120,00",,,,,Único
294000748,CINTA HILERA ALGODON BLANCO 16MM XMT,906659,MERCERIA,CINTA HILERA,MERCECOR,,PESOS,190.00,"120,00",,,,,Único
294000749,CINTA HILERA ALGODON BLANCO 20MM XMT,906660,MERCERIA,CINTA HILERA,MERCECOR,,PESOS,230.00,"120,00",,,,,Único
2940007451,CINTA HILERA ALGODON CRUDO 13MM XMT,906663,MERCERIA,CINTA HILERA,MERCECOR,,PESOS,150.00,"120,00",,,,,Único
2940007461,CINTA HILERA ALGODON CRUDO 16MM XMT,906664,MERCERIA,CINTA HILERA,MERCECOR,,PESOS,160.00,"120,00",,,,,Único
2940007471,CINTA HILERA ALGODON CRUDO 20MM XMT,906665,MERCERIA,CINTA HILERA,MERCECOR,,PESOS,195.00,"120,00",,,,,Único
2940007481,CINTA HILERA ALGODON CRUDO 25MM XMT,,MERCERIA,CINTA HILERA,MERCECOR,,,240.00,"120,00",,,,,Único
2940007491,CINTA HILERA ALGODON CRUDO 30MM XMT,906666,MERCERIA,CINTA HILERA,MERCECOR,,PESOS,270.00,"120,00",,,,,Único
2940007501,CINTA HILERA ALGODON CRUDO 40MM XMT,,MERCERIA,CINTA HILERA,MERCECOR,,,335.00,"120,00",,,,,Único
2940007511,CINTA HILERA ALGODON NEGRO 9MM XMT,,MERCERIA,CINTA HILERA,MERCECOR,,,145.00,"120,00",,,,,Único
2940007521,CINTA HILERA ALGODON NEGRO 11MM XMT,,MERCERIA,CINTA HILERA,MERCECOR,,,160.00,"120,00",,,,,Único
2940007531,CINTA HILERA ALGODON NEGRO 13MM XMT,,MERCERIA,CINTA HILERA,MERCECOR,,,190.00,"120,00",,,,,Único
2940007541,CINTA HILERA ALGODON NEGRO 16MM XMT,,MERCERIA,CINTA HILERA,MERCECOR,,,205.00,"120,00",,,,,Único
2940007452,CINTA HILERA ALGODON NEGRO 20MM XMT,,MERCERIA,CINTA HILERA,MERCECOR,,,250.00,"120,00",,,,,
2940007462,CINTA HILERA ALGODON NEGRO 25MM XMT,,MERCERIA,CINTA HILERA,MERCECOR,,,315.00,"120,00",,,,,
2940007472,CINTA HILERA ALGODON NEGRO 30MM XMT,,MERCERIA,CINTA HILERA,MERCECOR,,,350.00,"120,00",,,,,
2940007482,CINTA HILERA ALGODON NEGRO 40MM XMT,,MERCERIA,CINTA HILERA,MERCECOR,,,435.00,"120,00",,,,,
294000750,CINTA HILERA ALGODON BLANCO 25MM XMT,,MERCERIA,CINTA HILERA,MERCECOR,,,285.00,"120,00",,,,,Único
294000751,CINTA HILERA ALGODON BLANCO 30MM XMT,,MERCERIA,CINTA HILERA,MERCECOR,,,320.00,"120,00",,,,,Único
294000752,CINTA HILERA ALGODON BLANCO 40MM XMT,,MERCERIA,CINTA HILERA,MERCECOR,,,400.00,"120,00",,,,,Único
294000753,CINTA HILERA ALGODON CRUDO 9MM XMT,,MERCERIA,CINTA HILERA,MERCECOR,,,115.00,"120,00",,,,,Único
294000754,CINTA HILERA ALGODON CRUDO 11MM XMT,906662,MERCERIA,CINTA HILERA,MERCECOR,,PESOS,125.00,"120,00",,,,,Único
294000755,CINTA LINO TROQUEL 20MM X10MT,906667,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"3,075.00","120,00",,1,10,,Único
294000756,CINTA LINO TROQUEL 20MM XMT,906668,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,330.00,"120,00",,1,10,,Único
294000757,CINTA LITTLE DREAM 10MM X10MT,906669,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"2,800.00","120,00",,,,,Único
294000758,CINTA LITTLE DREAM 10MM XMT,906670,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,350.00,"120,00",,,,,Único
294000759,CINTA LLAMAS 25MM X10MT,906671,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"4,700.00","120,00",,,,,Único
294000760,CINTA LLAMAS 25MM XMT,906672,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,490.00,"120,00",,,,,Único
294000761,CINTA LUNAR ART 202 Nº3 FAMYTEX X10MT,906673,MERCERIA,CINTA,MILAN,FAMYTEX,PESOS,190.00,"120,00",,1,10,,Único
294000762,CINTA LUNAR ART 202 Nº3 FAMYTEX XMT,906674,MERCERIA,CINTA,MILAN,FAMYTEX,PESOS,50.00,"120,00",,1,10,,Único
294000763,CINTA LUNAR ART 202 Nº5 FAMYTEX X10MT,906675,MERCERIA,CINTA,MILAN,FAMYTEX,PESOS,"1,300.00","120,00",,1,10,,Único
294000764,CINTA LUNAR ART 202 Nº5 FAMYTEX XMT,906676,MERCERIA,CINTA,MILAN,FAMYTEX,PESOS,150.00,"120,00",,1,10,,Único
294000765,CINTA LUREX BROOKLYN 1506-0 X20MT,906677,MERCERIA,CINTA LUREX,MILAN,BROOKLYN,PESOS,"2,600.00","120,00",5720,1,20,,Único
294000766,CINTA LUREX BROOKLYN 1506-0 XMT,906678,MERCERIA,CINTA LUREX,MILAN,BROOKLYN,PESOS,160.00,"120,00",,1,20,,Único
294000767,CINTA LUREX BROOKLYN 1506-1 X10MT,906679,MERCERIA,CINTA LUREX,MILAN,BROOKLYN,PESOS,"2,125.00","120,00",,1,10,,Único
294000768,CINTA LUREX BROOKLYN 1506-1 XMT,906680,MERCERIA,CINTA LUREX,MILAN,BROOKLYN,PESOS,235.00,"120,00",,1,10,,Único
294000769,CINTA LUREX BROOKLYN 1506-12 X10MT,906681,MERCERIA,CINTA LUREX,MILAN,BROOKLYN,PESOS,"4,933.00","120,00",,1,10,,Único
294000770,CINTA LUREX BROOKLYN 1506-12 XMT,906682,MERCERIA,CINTA LUREX,MILAN,BROOKLYN,PESOS,650.00,"120,00",,1,10,,Único
294000771,CINTA LUREX BROOKLYN 1506-3 X10MT,906683,MERCERIA,CINTA LUREX,MILAN,BROOKLYN,PESOS,"2,340.00","120,00",,1,10,,Único
294000772,CINTA LUREX BROOKLYN 1506-3 XMT,906684,MERCERIA,CINTA LUREX,MILAN,BROOKLYN,PESOS,260.00,"120,00",,1,10,,Único
294000773,CINTA LUREX BROOKLYN 1506-5 X10MT,906685,MERCERIA,CINTA LUREX,MILAN,BROOKLYN,PESOS,"2,795.00","120,00",,1,10,,Único
294000774,CINTA LUREX BROOKLYN 1506-5 XMT,906686,MERCERIA,CINTA LUREX,MILAN,BROOKLYN,PESOS,310.00,"120,00",,1,10,,Único
294000775,CINTA LUREX BROOKLYN 1506-9 X10MT,906687,MERCERIA,CINTA LUREX,MILAN,BROOKLYN,PESOS,"4,070.00","120,00",,1,10,,Único
294000776,CINTA LUREX BROOKLYN 1506-9 XMT,906688,MERCERIA,CINTA LUREX,MILAN,BROOKLYN,PESOS,440.00,"120,00",,1,10,,Único
ME45120,CINTA LUREX COLOR X 2 METROS,909216,MERCERIA,CINTA,,,PESOS,"1,012.00","120,00",,,,,Único
294000777,CINTA LUREX CORDON DE ORO 05MM X20MT,906689,MERCERIA,CINTA LUREX,MILAN,CORDON DE ORO,PESOS,"2,790.00","120,00",,,,,Único
294000778,CINTA LUREX CORDON DE ORO 05MM XMT,906690,MERCERIA,CINTA LUREX,MILAN,CORDON DE ORO,PESOS,160.43,"120,00",,,,,Único
294000779,CINTA LUREX CORDON DE ORO 10MM X10MT,906691,MERCERIA,CINTA LUREX,MILAN,CORDON DE ORO,PESOS,"2,270.00","120,00",,,,,Único
294000780,CINTA LUREX CORDON DE ORO 10MM XMT,906692,MERCERIA,CINTA LUREX,MILAN,CORDON DE ORO,PESOS,261.05,"120,00",,,,,Único
294000781,CINTA LUREX CORDON DE ORO 15MM X10MT,906693,MERCERIA,CINTA LUREX,MILAN,CORDON DE ORO,PESOS,"2,430.00","120,00",,,,,Único
294000782,CINTA LUREX CORDON DE ORO 15MM XMT,906694,MERCERIA,CINTA LUREX,MILAN,CORDON DE ORO,PESOS,270.00,"120,00",,,,,Único
294000783,CINTA LUREX CORDON DE ORO 23MM X10MT,906695,MERCERIA,CINTA LUREX,MILAN,CORDON DE ORO,PESOS,"2,825.00","120,00",,,,,Único
294000784,CINTA LUREX CORDON DE ORO 23MM XMT,906696,MERCERIA,CINTA LUREX,MILAN,CORDON DE ORO,PESOS,295.00,"120,00",,,,,Único
294000785,CINTA LUREX CORDON DE ORO 40MM X10MT,906697,MERCERIA,CINTA LUREX,MILAN,CORDON DE ORO,PESOS,"4,315.00","120,00",,,,,Único
294000786,CINTA LUREX CORDON DE ORO 40MM XMT,906698,MERCERIA,CINTA LUREX,MILAN,CORDON DE ORO,PESOS,496.23,"120,00",,,,,Único
294000787,CINTA MIL UNICORNIOS 25 MM X10MT,906699,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"4,700.00","120,00",,,,,Único
294000788,CINTA MIL UNICORNIOS 25 MM XMT,906700,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,490.00,"120,00",,,,,Único
294000789,CINTA MINI LUNAR AMALIA 15MM X10MT,906701,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"4,700.00","120,00",,,,,Único
294000790,CINTA MINI LUNAR AMALIA 15MM XMT,906702,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,490.00,"120,00",,,,,Único
294000791,CINTA MINI LUNAR AMALIA 25MM X10MT,906703,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"4,800.00","120,00",,,,,Único
294000792,CINTA MINI LUNAR AMALIA 25MM XMT,906704,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,500.00,"120,00",,,,,Único
294000793,CINTA MINI LUNAR AMALIA 40MM X10MT,906705,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"5,200.00","120,00",,,,,Único
294000794,CINTA MINI LUNAR AMALIA 40MM XMT,906706,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,550.00,"120,00",,,,,Único
294000795,CINTA MINI LUNAR AMALIA 6MM X10MT,906707,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,"3,300.00","120,00",,,,,Único
294000796,CINTA MINI LUNAR AMALIA 6MM XMT,906708,MERCERIA,CINTA,MILAN,CORDON DE ORO,PESOS,350.00,"120,00",,,,,Único
294000797,"CINTA MOCHILERA POLY 2,5CM X50MT BLANCA / COLOR",906709,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,PESOS,"10,050.00","120,00",,1,50,,Único
2940007971,"CINTA MOCHILERA POLY 2,5CM X MT BLANCA / COLOR",906710,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,PESOS,210.00,"120,00",,1,50,,Único
294000798,"CINTA MOCHILERA POLY 2,5CM X 50 MT NEGRA",,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,,"8,250.00","120,00",,1,50,,Único
2940007981,CINTA MOCHILERA POLY 2.5CM X MT NEGRA,,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,,180.00,"120,00",,1,50,,Único
294000799,CINTA MOCHILERA POLY 2CM X50MT BLANCA / COLOR,906713,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,PESOS,"8,000.00","120,00",,1,50,,Único
2940007991,CINTA MOCHILERA POLY 2CM X MT BLANCA / COLOR,906714,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,PESOS,190.00,"120,00",,1,50,,Único
294000800,CINTA MOCHILERA POLY 2CM X 50 MT NEGRA,,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,,"6,525.00","120,00",,1,50,,Único
2940008001,CINTA MOCHILERA POLY 2CM X MT NEGRA,,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,,140.00,"120,00",,1,50,,Único
294000801,CINTA MOCHILERA POLY 3CM X50MT BLANCA / COLOR,906717,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,PESOS,"11,990.00","120,00",,1,50,,Único
2940008011,CINTA MOCHILERA POLY 3CM X MT BLANCA / COLOR,906718,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,PESOS,250.00,"120,00",,1,50,,Único
294000802,CINTA MOCHILERA POLY 3CM X50MT NEGRA,906717,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,PESOS,"9,800.00","120,00",,1,50,,Único
2940008021,CINTA MOCHILERA POLY 3CM X MT NEGRA,906718,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,PESOS,220.00,"120,00",,1,50,,Único
294000803,CINTA MOCHILERA POLY 4CM X50MT BLANCA / COLOR,906721,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,PESOS,"15,850.00","120,00",,1,50,,Único
2940008031,CINTA MOCHILERA POLY 4CM X MT BLANCA / COLOR,906722,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,PESOS,325.00,"120,00",,1,50,,Único
294000804,CINTA MOCHILERA POLY 4CM X 50MT NEGRA,906723,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,PESOS,"12,950.00","120,00",,1,50,,Único
2940008041,CINTA MOCHILERA POLY 4CM XMT NEGRA,906724,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,PESOS,240.00,"120,00",,1,50,,Único
ME131008,CINTA MOCHILERA POLY 5CM X 50MT NEGRA,906723,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,PESOS,"16,350.00","120,00",,1,50,,Único
ME131009,CINTA MOCHILERA POLY 5CM XMT NEGRA,906724,MERCERIA,CINTA MOCHILERA POLIESTER,MILAN,,PESOS,350.00,"120,00",,1,50,,Único
294000805,CINTA MOCHILERA REF. RAYADA 3CM X50MT,906725,MERCERIA,CINTA MOCHILERA RAYADA,MILAN,,PESOS,"12,780.00","120,00",,1,50,,Único
294000806,CINTA MOCHILERA REF. RAYADA 3CM XMT,906726,MERCERIA,CINTA MOCHILERA RAYADA,MILAN,,PESOS,270.00,"120,00",,1,50,,Único
294000807,CINTA MOCHILERA REF. RAYADA CON LUREX 3CM X50MT,906727,MERCERIA,CINTA MOCHILERA RAYADA,MILAN,,PESOS,"16,700.00","120,00",,1,50,,Único
294000808,CINTA MOCHILERA REF. RAYADA CON LUREX 3CM XMT,906728,MERCERIA,CINTA MOCHILERA RAYADA,MILAN,,PESOS,350.00,"120,00",,1,50,,Único
